Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A	RPM	Torque
743.200	23.166	-0.006	0.247	-0.001	929.443	0.149
743.232	23.148	-0.006	0.239	0.007	931.880	0.157
743.264	23.148	-0.006	0.255	-0.009	928.224	0.150
743.296	23.154	-0.006	0.230	0.007	930.661	0.157
743.328	23.142	-0.006	0.239	0.015	928.224	0.151
743.360	23.154	-0.006	0.239	-0.001	927.006	0.157
743.392	23.142	0.000	0.247	-0.001	925.787	0.151
743.424	23.148	-0.012	0.230	-0.001	925.787	0.157
743.456	23.148	-0.012	0.239	-0.009	923.350	0.152
743.488	23.142	-0.006	0.239	0.015	923.350	0.160
743.520	23.142	-0.006	0.247	0.007	922.132	0.152
743.552	23.136	-0.006	0.239	-0.009	922.132	0.160
743.584	23.142	-0.006	0.222	-0.001	919.695	0.152
743.616	23.142	-0.006	0.230	0.015	917.258	0.156
743.648	23.148	0.006	0.230	-0.001	918.476	0.152
743.680	23.136	-0.006	0.230	-0.001	912.384	0.158
743.712	23.142	-0.006	0.230	0.007	920.913	0.157
743.744	23.136	-0.006	0.239	0.015	917.258	0.155
743.776	23.136	0.000	0.239	0.007	922.132	0.158
743.808	23.123	-0.012	0.222	0.007	925.787	0.157
743.840	23.129	-0.006	0.222	-0.009	928.224	0.158
743.872	23.136	-0.012	0.222	0.007	930.661	0.155
743.904	23.129	-0.006	0.222	-0.001	935.535	0.158
743.936	23.129	-0.006	0.239	-0.001	939.191	0.155
743.968	23.129	-0.006	0.222	-0.009	937.972	0.160
744.000	23.136	-0.006	0.222	-0.001	936.754	0.155
744.032	23.123	-0.006	0.222	-0.001	936.754	0.157
744.064	23.129	0.006	0.222	-0.001	933.098	0.153
744.096	23.129	-0.006	0.222	-0.009	935.535	0.158
744.128	23.117	-0.006	0.222	-0.001	933.098	0.152
744.160	23.129	0.000	0.206	-0.001	933.098	0.158
744.192	23.117	-0.012	0.214	-0.009	935.535	0.156
744.224	23.123	-0.006	0.206	-0.009	931.880	0.162
744.256	23.117	0.000	0.214	0.007	928.224	0.152
744.288	23.117	-0.006	0.206	-0.001	929.443	0.160
744.320	23.129	0.006	0.214	-0.001	927.006	0.153
744.352	23.117	-0.006	0.206	0.007	927.006	0.160
744.384	23.123	-0.012	0.189	-0.001	924.569	0.151
744.416	23.117	-0.006	0.206	-0.001	924.569	0.156
744.448	23.111	-0.006	0.198	0.007	922.132	0.151
744.480	23.117	-0.006	0.198	-0.001	923.350	0.157
744.512	23.111	-0.006	0.198	-0.001	922.132	0.152
744.544	23.111	0.000	0.206	-0.001	920.913	0.157
744.576	23.111	-0.006	0.206	-0.009	918.476	0.149
744.608	23.117	-0.006	0.206	0.007	920.913	0.155
744.640	23.111	-0.006	0.198	0.007	916.039	0.150
744.672	23.099	-0.012	0.206	-0.001	917.258	0.153
744.704	23.117	-0.006	0.189	-0.001	914.821	0.150
744.736	23.111	-0.006	0.206	-0.001	914.821	0.153
744.768	23.117	-0.006	0.206	0.007	916.039	0.152
744.800	23.111	0.000	0.189	-0.001	918.476	0.152
744.832	23.099	-0.006	0.198	0.007	922.132	0.157
744.864	23.111	-0.012	0.189	0.007	923.350	0.152
744.896	23.105	-0.012	0.206	0.007	927.006	0.156
744.928	23.105	-0.006	0.206	0.007	931.880	0.152
744.960	23.099	-0.006	0.198	0.007	934.317	0.157
744.992	23.099	-0.006	0.206	-0.001	937.972	0.155
745.024	23.105	0.000	0.206	-0.001	936.754	0.158
745.056	23.099	0.000	0.206	0.015	934.317	0.156
745.088	23.099	-0.006	0.206	-0.017	934.317	0.158
745.120	23.099	-0.006	0.206	0.007	933.098	0.153
745.152	23.093	-0.006	0.214	0.007	934.317	0.158
745.184	23.099	-0.006	0.206	0.007	931.880	0.153
745.216	23.099	0.000	0.214	0.007	930.661	0.158
745.248	23.099	-0.006	0.198	-0.001	929.443	0.155
745.280	23.093	-0.006	0.206	-0.001	929.443	0.158
745.312	23.093	-0.006	0.206	0.007	928.224	0.153
745.344	23.093	0.000	0.222	0.007	928.224	0.158
745.376	23.087	-0.006	0.214	0.007	929.443	0.156
745.408	23.087	-0.006	0.206	-0.001	927.006	0.162
745.440	23.087	0.000	0.206	-0.001	924.569	0.150
745.472	23.093	-0.006	0.214	-0.001	923.350	0.161
745.504	23.075	-0.012	0.206	-0.001	922.132	0.152
745.536	23.081	0.000	0.214	-0.001	923.350	0.158
745.568	23.087	-0.006	0.214	-0.001	920.913	0.151
745.600	23.081	0.000	0.214	-0.001	920.913	0.161
745.632	23.075	-0.006	0.214	0.007	918.476	0.151
745.664	23.087	-0.006	0.214	0.007	920.913	0.160
745.696	23.087	-0.006	0.214	-0.001	918.476	0.152
745.728	23.075	-0.006	0.206	-0.009	918.476	0.158
745.760	23.075	0.000	0.214	-0.001	914.821	0.151
745.792	23.081	-0.006	0.206	-0.001	916.039	0.158
745.824	23.069	0.006	0.206	0.007	914.821	0.153
745.856	23.069	-0.012	0.206	-0.009	913.602	0.161
745.888	23.069	-0.006	0.206	-0.001	913.602	0.153
745.920	23.075	0.000	0.206	-0.001	911.165	0.157
745.952	23.075	-0.012	0.214	-0.001	917.258	0.152
745.984	23.069	-0.006	0.222	-0.009	912.384	0.156
746.016	23.069	-0.006	0.206	0.007	913.602	0.158
746.048	23.062	-0.012	0.214	-0.001	916.039	0.155
746.080	23.069	-0.006	0.206	-0.001	919.695	0.157
746.112	23.069	-0.006	0.214	-0.009	922.132	0.153
746.144	23.069	-0.006	0.214	0.007	925.787	0.157
746.176	23.062	0.000	0.206	-0.001	927.006	0.152
746.208	23.069	-0.006	0.206	-0.009	931.880	0.156
746.240	23.062	-0.006	0.198	-0.009	934.317	0.151
746.272	23.062	-0.006	0.189	0.007	933.098	0.156
746.304	23.062	-0.012	0.189	0.007	931.880	0.153
746.336	23.062	-0.006	0.189	0.007	933.098	0.157
746.368	23.056	-0.012	0.189	-0.001	929.443	0.152
746.400	23.062	0.000	0.189	0.015	931.880	0.156
746.432	23.056	0.000	0.181	0.007	928.224	0.152
746.464	23.062	-0.006	0.189	-0.009	928.224	0.157
746.496	23.056	-0.006	0.189	-0.001	927.006	0.151
746.528	23.062	0.000	0.181	-0.001	928.224	0.161
746.560	23.069	-0.006	0.181	-0.001	925.787	0.152
746.592	23.056	0.000	0.173	-0.001	925.787	0.161
746.624	23.062	-0.012	0.181	-0.001	925.787	0.152
746.656	23.050	-0.012	0.189	0.007	923.350	0.158
746.688	23.050	-0.006	0.189	-0.009	922.132	0.153
746.720	23.050	-0.006	0.181	-0.001	923.350	0.160
746.752	23.038	-0.012	0.189	0.007	919.695	0.153
746.784	23.056	-0.006	0.181	-0.001	919.695	0.161
746.816	23.044	0.006	0.181	-0.001	919.695	0.155
746.848	23.056	-0.012	0.181	0.007	919.695	0.161
746.880	23.050	-0.012	0.173	-0.001	917.258	0.153
746.912	23.044	-0.006	0.181	0.007	917.258	0.161
746.944	23.050	-0.006	0.173	0.007	916.039	0.153
746.976	23.044	0.000	0.173	0.007	917.258	0.161
747.008	23.050	-0.012	0.189	0.007	913.602	0.151
747.040	23.044	-0.006	0.173	-0.001	913.602	0.161
747.072	23.050	-0.006	0.189	-0.001	912.384	0.153
747.104	23.044	0.000	0.181	-0.009	909.947	0.155
747.136	23.038	-0.006	0.189	-0.001	913.602	0.158
747.168	23.044	-0.006	0.181	0.007	913.602	0.155
747.200	23.050	-0.006	0.181	-0.001	919.695	0.156
747.232	23.038	-0.006	0.181	-0.001	919.695	0.155
747.264	23.044	-0.012	0.181	-0.009	922.132	0.157
747.296	23.032	-0.006	0.181	-0.001	925.787	0.152
747.328	23.038	0.000	0.189	0.007	931.880	0.157
747.360	23.044	0.000	0.181	-0.001	933.098	0.151
747.392	23.038	0.000	0.189	-0.001	933.098	0.157
747.424	23.032	-0.006	0.173	0.007	933.098	0.151
747.456	23.038	-0.006	0.189	0.007	933.098	0.156
747.488	23.032	-0.006	0.189	-0.001	929.443	0.150
747.520	23.026	-0.006	0.189	0.007	931.880	0.156
747.552	23.026	0.000	0.189	0.007	928.224	0.150
747.584	23.026	-0.012	0.173	0.007	929.443	0.155
747.616	23.032	0.000	0.181	-0.009	928.224	0.151
747.648	23.038	0.000	0.181	-0.001	929.443	0.153
747.680	23.026	-0.006	0.181	-0.001	925.787	0.150
747.712	23.032	0.000	0.181	-0.001	925.787	0.155
747.744	23.020	-0.006	0.181	-0.001	927.006	0.151
747.776	23.026	-0.006	0.198	0.007	925.787	0.157
747.808	23.026	-0.006	0.198	-0.001	927.006	0.150
747.840	23.026	0.000	0.198	0.007	924.569	0.158
747.872	23.026	0.000	0.189	-0.001	922.132	0.150
747.904	23.020	-0.006	0.189	-0.009	922.132	0.158
747.936	23.020	-0.006	0.198	-0.009	919.695	0.150
747.968	23.020	-0.006	0.189	-0.001	922.132	0.160
748.000	23.020	-0.006	0.173	-0.001	919.695	0.150
748.032	23.026	-0.012	0.189	0.007	918.476	0.158
748.064	23.014	-0.012	0.198	-0.001	917.258	0.150
748.096	23.020	0.000	0.189	-0.001	917.258	0.158
748.128	23.014	-0.006	0.198	0.007	918.476	0.151
748.160	23.014	-0.006	0.189	-0.001	917.258	0.160
748.192	23.014	-0.006	0.198	-0.001	914.821	0.153
748.224	23.014	-0.012	0.181	-0.009	913.602	0.160
748.256	23.008	-0.006	0.189	-0.017	914.821	0.155
748.288	23.008	0.000	0.189	-0.001	912.384	0.160
748.320	23.008	-0.006	0.181	-0.001	912.384	0.155
748.352	23.002	-0.006	0.181	-0.009	912.384	0.161
748.384	23.008	0.000	0.189	0.015	909.947	0.157
748.416	23.020	-0.006	0.181	0.007	911.165	0.160
748.448	23.008	-0.006	0.181	-0.001	907.510	0.157
748.480	23.002	-0.006	0.173	0.007	907.510	0.157
748.512	23.002	-0.006	0.173	0.007	909.947	0.161
748.544	23.002	-0.006	0.165	-0.009	907.510	0.156
748.576	23.008	-0.018	0.181	0.007	913.602	0.158
748.608	23.008	-0.012	0.165	0.007	913.602	0.155
748.640	23.008	0.000	0.181	0.007	917.258	0.160
748.672	23.002	0.000	0.165	-0.009	918.476	0.155
748.704	23.002	0.000	0.165	-0.001	923.350	0.158
748.736	23.008	0.000	0.165	-0.009	924.569	0.155
748.768	23.002	-0.006	0.173	-0.009	929.443	0.158
748.800	23.008	-0.012	0.173	0.007	930.661	0.153
748.832	22.995	-0.006	0.165	-0.009	930.661	0.156
748.864	22.995	-0.006	0.157	-0.001	929.443	0.152
748.896	23.014	0.000	0.165	-0.009	931.880	0.157
748.928	23.002	-0.006	0.165	0.007	928.224	0.151
748.960	22.989	-0.006	0.157	-0.001	927.006	0.158
748.992	22.989	-0.006	0.165	-0.009	925.787	0.153
749.024	22.995	0.006	0.165	0.007	928.224	0.156
749.056	23.002	-0.006	0.165	-0.009	924.569	0.152
749.088	22.995	-0.012	0.165	0.015	924.569	0.155
749.120	22.989	-0.006	0.173	-0.001	923.350	0.153
749.152	22.995	-0.006	0.157	-0.001	923.350	0.153
749.184	22.977	-0.006	0.165	-0.001	927.006	0.152
749.216	22.989	-0.006	0.165	0.007	922.132	0.156
749.248	22.983	-0.012	0.157	-0.001	920.913	0.147
749.280	22.995	-0.012	0.157	-0.001	922.132	0.157
749.312	22.989	0.000	0.173	0.007	919.695	0.149
749.344	22.989	-0.006	0.173	-0.009	920.913	0.157
749.376	22.995	-0.006	0.165	-0.001	918.476	0.150
749.408	22.989	-0.006	0.173	0.007	918.476	0.158
749.440	22.983	0.000	0.165	-0.001	918.476	0.151
749.472	22.983	-0.012	0.173	0.007	917.258	0.158
749.504	22.989	-0.006	0.165	-0.001	914.821	0.152
749.536	22.989	-0.006	0.173	-0.009	914.821	0.158
749.568	22.983	-0.006	0.173	0.007	914.821	0.151
749.600	22.977	-0.012	0.157	-0.001	912.384	0.157
749.632	22.983	-0.006	0.181	-0.001	912.384	0.151
749.664	22.989	-0.006	0.173	0.007	913.602	0.158
749.696	22.983	-0.006	0.173	-0.009	912.384	0.152
749.728	22.983	-0.006	0.173	-0.001	912.384	0.160
749.760	22.977	0.000	0.165	0.015	911.165	0.153
749.792	22.971	0.000	0.173	-0.009	908.728	0.157
749.824	22.971	-0.006	0.173	0.007	907.510	0.151
749.856	22.977	-0.006	0.173	-0.001	907.510	0.160
749.888	22.971	-0.006	0.165	0.007	907.510	0.155
749.920	22.971	0.000	0.173	-0.001	908.728	0.160
749.952	22.977	-0.006	0.165	-0.009	907.510	0.153
749.984	22.977	0.000	0.173	-0.001	905.073	0.158
750.016	22.965	-0.006	0.173	0.007	905.073	0.153
750.048	22.965	-0.006	0.165	-0.001	901.418	0.157
750.080	22.971	-0.006	0.157	0.007	912.384	0.153
750.112	22.971	-0.012	0.165	-0.001	903.855	0.153
750.144	22.965	-0.006	0.173	-0.001	905.073	0.157
750.176	22.971	-0.006	0.173	-0.001	905.073	0.152
750.208	22.971	-0.006	0.173	-0.001	905.073	0.156
750.240	22.971	-0.006	0.165	-0.009	906.291	0.153
750.272	22.971	0.000	0.181	0.007	908.728	0.156
750.304	22.965	-0.012	0.173	0.015	913.602	0.153
750.336	22.959	-0.006	0.173	0.007	913.602	0.157
750.368	22.959	-0.012	0.173	-0.009	916.039	0.152
750.400	22.965	-0.006	0.173	0.007	918.476	0.155
750.432	22.965	-0.012	0.165	-0.001	922.132	0.153
750.464	22.953	-0.006	0.173	-0.001	923.350	0.158
750.496	22.965	-0.006	0.165	0.007	925.787	0.155
750.528	22.965	0.000	0.173	-0.001	927.006	0.160
750.560	22.959	-0.006	0.173	-0.001	925.787	0.151
750.592	22.965	-0.006	0.173	-0.001	925.787	0.157
750.624	22.959	0.000	0.157	0.007	924.569	0.152
750.656	22.953	0.000	0.157	-0.001	922.132	0.158
750.688	22.959	-0.006	0.173	-0.001	922.132	0.152
750.720	22.953	-0.006	0.165	0.007	923.350	0.156
750.752	22.953	0.006	0.157	0.007	922.132	0.151
750.784	22.959	-0.006	0.157	-0.001	922.132	0.157
750.816	22.959	-0.006	0.157	0.007	919.695	0.152
750.848	22.953	-0.012	0.157	0.007	919.695	0.157
750.880	22.965	0.000	0.140	-0.001	917.258	0.152
750.912	22.959	-0.006	0.157	-0.001	918.476	0.157
750.944	22.947	0.000	0.157	-0.009	923.350	0.151
750.976	22.947	-0.012	0.157	0.007	919.695	0.157
751.008	22.953	-0.006	0.140	-0.009	917.258	0.149
751.040	22.959	-0.006	0.132	0.007	917.258	0.157
751.072	22.947	-0.006	0.148	-0.001	916.039	0.150
751.104	22.953	0.000	0.157	-0.009	916.039	0.157
751.136	22.947	-0.006	0.148	-0.001	914.821	0.151
751.168	22.941	-0.006	0.132	0.007	916.039	0.158
751.200	22.953	-0.006	0.148	-0.001	914.821	0.152
751.232	22.947	0.000	0.148	0.007	914.821	0.160
751.264	22.947	-0.006	0.132	-0.009	912.384	0.152
751.296	22.947	-0.006	0.140	-0.009	913.602	0.161
751.328	22.947	-0.006	0.157	-0.001	911.165	0.153
751.360	22.947	-0.006	0.148	-0.009	911.165	0.158
751.392	22.953	0.000	0.148	0.007	909.947	0.153
751.424	22.941	-0.012	0.157	-0.001	911.165	0.161
751.456	22.947	-0.006	0.157	-0.001	911.165	0.155
751.488	22.947	-0.006	0.165	-0.001	909.947	0.161
751.520	22.941	-0.012	0.165	-0.009	908.728	0.153
751.552	22.935	-0.006	0.157	0.007	909.947	0.161
751.584	22.935	-0.006	0.173	-0.009	906.291	0.152
751.616	22.935	-0.006	0.157	-0.001	907.510	0.160
751.648	22.935	-0.012	0.165	0.007	907.510	0.155
751.680	22.935	0.000	0.157	-0.001	907.510	0.160
751.712	22.941	-0.012	0.165	-0.001	902.636	0.155
751.744	22.941	-0.006	0.157	0.007	905.073	0.160
751.776	22.935	-0.006	0.173	-0.009	905.073	0.155
751.808	22.929	-0.006	0.148	-0.001	905.073	0.158
751.840	22.935	-0.006	0.165	-0.001	905.073	0.155
751.872	22.935	-0.006	0.165	-0.001	900.199	0.157
751.904	22.935	-0.006	0.181	-0.001	907.510	0.156
751.936	22.935	0.000	0.165	-0.001	902.636	0.155
751.968	22.922	-0.006	0.173	-0.001	903.855	0.157
752.000	22.929	-0.006	0.165	-0.009	906.291	0.152
752.032	22.922	-0.006	0.181	-0.001	906.291	0.156
752.064	22.929	0.000	0.173	0.007	908.728	0.152
752.096	22.929	0.000	0.173	-0.001	909.947	0.155
752.128	22.922	-0.006	0.173	-0.001	909.947	0.152
752.160	22.922	-0.006	0.181	-0.009	909.947	0.155
752.192	22.922	0.000	0.189	0.007	912.384	0.153
752.224	22.916	-0.006	0.189	-0.001	913.602	0.156
752.256	22.922	-0.012	0.181	-0.001	913.602	0.152
752.288	22.916	-0.006	0.181	-0.009	913.602	0.156
752.320	22.922	0.006	0.173	-0.009	914.821	0.152
752.352	22.916	-0.006	0.189	0.007	912.384	0.156
752.384	22.922	-0.006	0.189	0.007	914.821	0.151
752.416	22.910	0.000	0.181	-0.001	913.602	0.155
752.448	22.904	-0.006	0.189	-0.001	916.039	0.152
752.480	22.904	-0.006	0.189	-0.009	917.258	0.153
752.512	22.898	-0.006	0.181	0.015	919.695	0.152
752.544	22.910	-0.006	0.198	-0.001	918.476	0.156
752.576	22.904	-0.006	0.181	0.007	919.695	0.151
752.608	22.904	-0.006	0.189	-0.001	920.913	0.158
752.640	22.904	-0.012	0.181	-0.001	919.695	0.153
752.672	22.904	-0.006	0.189	-0.009	923.350	0.157
752.704	22.904	-0.012	0.181	-0.001	919.695	0.152
752.736	22.892	-0.006	0.189	-0.001	919.695	0.157
752.768	22.898	-0.006	0.189	0.007	918.476	0.152
752.800	22.904	-0.012	0.189	-0.001	919.695	0.160
752.832	22.898	-0.006	0.189	-0.001	918.476	0.152
752.864	22.898	-0.006	0.189	0.007	918.476	0.158
752.896	22.898	-0.006	0.198	-0.009	917.258	0.155
752.928	22.904	0.000	0.181	0.007	918.476	0.158
752.960	22.892	-0.006	0.189	-0.001	916.039	0.155
752.992	22.898	-0.012	0.189	0.007	917.258	0.157
753.024	22.898	-0.012	0.189	-0.001	917.258	0.155
753.056	22.898	-0.006	0.189	-0.001	917.258	0.160
753.088	22.886	0.000	0.189	0.007	914.821	0.152
753.120	22.886	-0.006	0.181	-0.001	916.039	0.160
753.152	22.880	-0.006	0.173	0.007	914.821	0.155
753.184	22.892	0.000	0.173	-0.001	914.821	0.160
753.216	22.886	-0.006	0.173	0.007	916.039	0.151
753.248	22.892	-0.006	0.181	0.015	913.602	0.162
753.280	22.886	-0.006	0.189	0.007	914.821	0.152
753.312	22.898	0.000	0.173	-0.001	913.602	0.158
753.344	22.892	-0.006	0.173	0.007	912.384	0.150
753.376	22.880	-0.006	0.181	-0.001	911.165	0.161
753.408	22.886	-0.006	0.173	0.015	911.165	0.150
753.440	22.880	0.000	0.165	-0.001	912.384	0.161
753.472	22.880	-0.006	0.181	0.015	911.165	0.152
753.504	22.880	-0.006	0.189	0.007	911.165	0.161
753.536	22.886	-0.006	0.173	-0.017	908.728	0.151
753.568	22.880	-0.006	0.181	-0.001	909.947	0.160
753.600	22.886	-0.006	0.189	-0.001	908.728	0.152
753.632	22.874	-0.012	0.181	-0.001	907.510	0.160
753.664	22.880	0.006	0.173	0.007	906.291	0.153
753.696	22.880	0.000	0.181	-0.001	907.510	0.161
753.728	22.874	0.000	0.198	-0.001	906.291	0.152
753.760	22.874	-0.006	0.189	-0.001	907.510	0.160
753.792	22.874	-0.006	0.198	-0.017	905.073	0.155
753.824	22.874	-0.006	0.206	-0.009	906.291	0.160
753.856	22.868	-0.006	0.198	-0.001	905.073	0.156
753.888	22.862	-0.006	0.206	-0.009	905.073	0.161
753.920	22.868	0.000	0.198	-0.009	903.855	0.155
753.952	22.868	0.000	0.206	-0.001	905.073	0.161
753.984	22.868	-0.006	0.206	0.007	903.855	0.155
754.016	22.868	-0.006	0.198	0.007	903.855	0.160
754.048	22.874	-0.006	0.214	-0.001	903.855	0.153
754.080	22.862	0.000	0.214	0.007	903.855	0.160
754.112	22.862	-0.006	0.214	0.007	903.855	0.152
754.144	22.868	0.006	0.222	-0.001	903.855	0.158
754.176	22.855	0.000	0.214	-0.001	900.199	0.153
754.208	22.855	-0.006	0.222	-0.001	901.418	0.160
754.240	22.855	-0.006	0.214	-0.009	898.981	0.155
754.272	22.855	-0.012	0.206	-0.009	902.636	0.161
754.304	22.849	-0.006	0.214	-0.009	900.199	0.152
754.336	22.855	-0.006	0.222	-0.009	900.199	0.158
754.368	22.849	-0.006	0.206	0.007	898.981	0.153
754.400	22.849	-0.006	0.214	-0.001	900.199	0.160
754.432	22.849	-0.012	0.222	-0.001	897.762	0.155
754.464	22.843	-0.006	0.239	0.007	894.107	0.158
754.496	22.849	-0.006	0.239	-0.001	897.762	0.155
754.528	22.837	-0.012	0.222	0.007	895.325	0.157
754.560	22.843	-0.012	0.239	0.007	902.636	0.156
754.592	22.843	-0.006	0.230	0.007	898.981	0.155
754.624	22.849	-0.006	0.239	-0.001	900.199	0.160
754.656	22.831	-0.006	0.239	-0.001	897.762	0.156
754.688	22.843	0.000	0.247	-0.001	897.762	0.162
754.720	22.837	-0.006	0.247	-0.001	898.981	0.157
754.752	22.831	-0.012	0.255	0.007	897.762	0.160
754.784	22.831	-0.006	0.230	-0.001	898.981	0.157
754.816	22.825	-0.018	0.239	0.007	900.199	0.158
754.848	22.831	-0.006	0.247	0.007	900.199	0.156
754.880	22.831	-0.012	0.239	-0.001	898.981	0.158
754.912	22.831	0.000	0.239	0.007	901.418	0.155
754.944	22.831	-0.012	0.239	0.007	902.636	0.160
754.976	22.825	-0.012	0.239	-0.001	902.636	0.156
755.008	22.825	-0.018	0.239	0.007	902.636	0.158
755.040	22.813	-0.012	0.255	-0.009	903.855	0.156
755.072	22.819	-0.006	0.255	-0.009	902.636	0.158
755.104	22.819	0.000	0.239	-0.009	905.073	0.155
755.136	22.813	-0.006	0.255	0.007	906.291	0.157
755.168	22.813	0.006	0.255	-0.001	907.510	0.156
755.200	22.813	-0.006	0.247	0.007	907.510	0.160
755.232	22.819	-0.006	0.255	0.015	908.728	0.155
755.264	22.813	-0.006	0.247	-0.001	908.728	0.160
755.296	22.813	-0.006	0.239	0.007	908.728	0.156
755.328	22.813	-0.006	0.239	-0.001	909.947	0.158
755.360	22.813	-0.006	0.239	0.007	913.602	0.157
755.392	22.819	-0.006	0.247	-0.009	911.165	0.161
755.424	22.819	-0.006	0.239	-0.001	913.602	0.155
755.456	22.801	-0.006	0.247	-0.009	912.384	0.161
755.488	22.807	-0.006	0.255	-0.001	916.039	0.157
755.520	22.807	-0.006	0.255	-0.001	917.258	0.160
755.552	22.807	-0.012	0.239	-0.009	916.039	0.156
755.584	22.801	-0.012	0.239	0.007	916.039	0.160
755.616	22.795	0.000	0.247	-0.001	916.039	0.157
755.648	22.801	-0.006	0.247	0.007	917.258	0.160
755.680	22.801	-0.012	0.239	0.007	917.258	0.157
755.712	22.795	-0.012	0.239	-0.009	917.258	0.161
755.744	22.795	0.006	0.247	-0.001	916.039	0.157
755.776	22.788	0.000	0.247	0.015	917.258	0.161
755.808	22.788	-0.006	0.255	-0.001	913.602	0.156
755.840	22.788	-0.006	0.239	-0.001	917.258	0.161
755.872	22.788	-0.006	0.247	0.007	914.821	0.155
755.904	22.782	0.000	0.247	0.007	914.821	0.160
755.936	22.776	0.006	0.255	-0.001	913.602	0.153
755.968	22.782	-0.006	0.263	-0.001	913.602	0.161
756.000	22.782	-0.006	0.263	-0.001	913.602	0.156
756.032	22.776	-0.006	0.255	-0.001	913.602	0.160
756.064	22.776	-0.012	0.263	-0.001	912.384	0.155
756.096	22.770	-0.018	0.271	-0.001	913.602	0.158
756.128	22.782	-0.006	0.271	0.007	911.165	0.155
756.160	22.776	0.000	0.263	-0.001	913.602	0.160
756.192	22.770	-0.006	0.279	0.007	911.165	0.155
756.224	22.776	-0.012	0.279	-0.001	913.602	0.158
756.256	22.764	-0.018	0.279	0.007	911.165	0.155
756.288	22.770	-0.006	0.279	-0.009	911.165	0.160
756.320	22.764	0.000	0.279	-0.009	911.165	0.153
756.352	22.764	-0.006	0.271	-0.009	911.165	0.157
756.384	22.770	0.000	0.288	-0.009	909.947	0.152
756.416	22.752	-0.006	0.296	-0.001	912.384	0.158
756.448	22.764	-0.006	0.288	-0.009	911.165	0.150
756.480	22.746	0.000	0.288	-0.001	912.384	0.161
756.512	22.764	-0.006	0.288	0.007	907.510	0.152
756.544	22.746	-0.006	0.304	-0.009	909.947	0.160
756.576	22.752	-0.006	0.288	0.007	908.728	0.151
756.608	22.752	-0.006	0.296	-0.001	907.510	0.158
756.640	22.746	0.000	0.296	0.007	908.728	0.150
756.672	22.734	0.000	0.296	0.015	907.510	0.160
756.704	22.740	0.006	0.312	0.007	907.510	0.153
756.736	22.752	-0.006	0.304	-0.001	907.510	0.158
756.768	22.740	0.000	0.320	-0.001	906.291	0.152
756.800	22.746	-0.006	0.304	0.007	907.510	0.162
756.832	22.740	-0.006	0.312	-0.001	905.073	0.156
756.864	22.740	-0.012	0.304	-0.001	907.510	0.162
756.896	22.734	0.006	0.320	-0.001	905.073	0.153
756.928	22.740	0.000	0.312	-0.001	905.073	0.162
756.960	22.728	0.000	0.304	-0.001	903.855	0.155
756.992	22.734	-0.006	0.304	-0.009	907.510	0.162
757.024	22.734	-0.006	0.304	-0.001	903.855	0.155
757.056	22.734	-0.012	0.304	0.007	902.636	0.163
757.088	22.728	-0.006	0.320	0.007	903.855	0.155
757.120	22.722	-0.012	0.312	-0.001	905.073	0.162
757.152	22.722	-0.012	0.320	-0.001	903.855	0.157
757.184	22.715	-0.012	0.312	-0.009	903.855	0.161
757.216	22.722	-0.006	0.312	-0.001	902.636	0.156
757.248	22.722	0.000	0.312	0.007	902.636	0.161
757.280	22.709	-0.006	0.312	0.007	902.636	0.156
757.312	22.722	0.006	0.304	-0.009	903.855	0.162
757.344	22.715	-0.006	0.312	-0.009	901.418	0.153
757.376	22.709	-0.012	0.320	0.007	901.418	0.161
757.408	22.715	-0.006	0.304	-0.001	900.199	0.153
757.440	22.709	-0.012	0.320	-0.001	901.418	0.160
757.472	22.703	-0.006	0.304	0.007	900.199	0.153
757.504	22.703	0.000	0.312	-0.001	900.199	0.160
757.536	22.703	-0.006	0.312	-0.001	900.199	0.155
757.568	22.703	-0.006	0.304	-0.001	902.636	0.158
757.600	22.697	-0.006	0.296	-0.001	898.981	0.152
757.632	22.703	0.000	0.304	0.007	901.418	0.158
757.664	22.703	0.000	0.296	0.007	900.199	0.152
757.696	22.697	-0.006	0.304	0.007	898.981	0.158
757.728	22.697	-0.006	0.296	-0.001	898.981	0.152
757.760	22.703	-0.006	0.304	-0.001	901.418	0.158
757.792	22.697	-0.006	0.288	-0.009	897.762	0.150
757.824	22.691	-0.006	0.296	0.007	898.981	0.157
757.856	22.697	-0.006	0.288	-0.009	896.544	0.150
757.888	22.697	-0.012	0.279	-0.001	897.762	0.156
757.920	22.685	-0.006	0.288	0.007	897.762	0.152
757.952	22.691	0.000	0.288	-0.001	898.981	0.157
757.984	22.685	-0.006	0.296	-0.009	896.544	0.153
758.016	22.685	-0.006	0.288	-0.001	897.762	0.160
758.048	22.685	0.000	0.296	-0.009	896.544	0.155
758.080	22.679	-0.006	0.296	-0.009	897.762	0.160
758.112	22.679	-0.006	0.288	-0.001	897.762	0.153
758.144	22.685	-0.006	0.304	-0.009	896.544	0.162
758.176	22.679	-0.006	0.288	0.007	896.544	0.155
758.208	22.679	-0.006	0.288	-0.001	897.762	0.161
758.240	22.667	-0.006	0.296	-0.001	894.107	0.155
758.272	22.667	-0.006	0.296	-0.001	897.762	0.161
758.304	22.667	-0.006	0.304	-0.009	895.325	0.153
758.336	22.667	-0.012	0.296	-0.001	895.325	0.161
