Time (ms)	Ch1 V	Ch2 V	Ch3 V	Ch1 A	Ch2 A	Ch3 A	RPM	Torque
825.285	9.455	13.053	-22.661	-13.695	44.198	-30.331	-0.255	-0.001
825.347	9.869	12.694	-22.728	-12.647	43.903	-31.085	-0.255	-0.001
825.410	10.234	12.341	-22.764	-11.574	43.592	-31.838	0.986	-0.001
825.472	10.642	12.006	-22.813	-10.493	43.256	-32.583	-0.255	0.000
825.535	11.020	11.659	-22.862	-9.395	42.904	-33.353	-0.255	-0.002
825.597	11.403	11.318	-22.910	-8.297	42.560	-34.099	-0.255	-0.001
825.660	11.836	10.947	-22.977	-7.192	42.200	-34.844	-0.255	0.000
825.723	12.280	10.545	-23.026	-6.069	41.831	-35.606	0.986	-0.001
825.785	12.749	10.113	-23.069	-4.931	41.438	-36.351	0.986	-0.001
825.848	13.236	9.650	-23.099	-3.776	41.012	-37.088	-0.255	0.000
825.910	13.620	9.224	-23.081	-2.621	40.578	-37.809	-0.255	-0.001
825.973	13.973	8.798	-23.020	-1.458	40.144	-38.514	-0.255	0.000
826.035	14.332	8.384	-22.965	-0.303	39.652	-39.210	-0.255	0.000
826.098	14.661	8.000	-22.898	0.885	39.161	-39.906	-0.255	-0.001
826.160	14.971	7.592	-22.819	2.064	38.669	-40.594	0.986	0.000
826.223	15.276	7.172	-22.703	3.244	38.137	-41.249	0.986	-0.002
826.285	15.550	6.746	-22.575	4.423	37.596	-41.872	-1.495	-0.001
826.348	15.811	6.326	-22.411	5.586	37.039	-42.494	-0.255	-0.002
826.411	16.079	5.875	-22.228	6.725	36.466	-43.092	0.986	-0.001
826.473	16.329	5.370	-21.991	7.863	35.901	-43.625	-1.495	0.000
826.536	16.603	4.798	-21.668	8.977	35.286	-44.141	0.986	-0.002
826.598	16.901	4.104	-21.285	10.058	34.656	-44.616	-0.255	-0.002
826.661	17.218	3.318	-20.828	11.107	34.009	-45.017	0.986	-0.002
826.723	17.571	2.466	-20.335	12.155	33.288	-45.353	0.986	-0.002
826.786	17.936	1.583	-19.817	13.187	32.551	-45.632	2.226	-0.002
826.848	18.338	0.688	-19.336	14.178	31.764	-45.853	2.226	-0.003
826.911	18.728	-0.140	-18.898	15.170	30.962	-46.033	-0.255	-0.003
826.974	19.105	-0.907	-18.508	16.112	30.134	-46.172	0.986	-0.002
827.036	19.446	-1.589	-18.155	17.045	29.299	-46.262	-0.255	-0.005
827.099	19.775	-2.247	-17.851	17.954	28.455	-46.344	-0.255	-0.002
827.161	20.061	-2.837	-17.540	18.847	27.612	-46.377	0.986	-0.005
827.224	20.323	-3.409	-17.212	19.724	26.743	-46.418	0.986	-0.002
827.286	20.530	-3.945	-16.883	20.559	25.908	-46.393	-0.255	-0.005
827.349	20.743	-4.505	-16.542	21.386	25.040	-46.377	-0.255	-0.001
827.411	20.956	-5.041	-16.231	22.181	24.188	-46.303	-0.255	-0.002
827.474	21.157	-5.540	-15.915	22.935	23.336	-46.230	0.986	-0.001
827.536	21.333	-6.009	-15.629	23.705	22.492	-46.131	-1.495	-0.003
827.599	21.522	-6.502	-15.330	24.458	21.608	-46.000	-0.255	-0.005
827.662	21.680	-6.947	-15.032	25.179	20.707	-45.877	0.986	-0.005
827.724	21.808	-7.373	-14.746	25.941	19.806	-45.714	2.226	-0.007
827.787	21.924	-7.823	-14.417	26.711	18.864	-45.525	-0.255	-0.006
827.849	22.040	-8.280	-14.070	27.456	17.889	-45.320	0.986	-0.006
827.912	22.125	-8.700	-13.741	28.226	16.881	-45.091	0.986	-0.006
827.974	22.192	-9.151	-13.346	28.996	15.841	-44.837	-0.255	-0.007
828.037	22.259	-9.595	-12.992	29.774	14.785	-44.550	-0.255	-0.007
828.099	22.314	-10.015	-12.627	30.544	13.695	-44.239	-0.255	-0.007
828.162	22.344	-10.417	-12.244	31.322	12.589	-43.895	-0.255	-0.006
828.225	22.356	-10.825	-11.866	32.092	11.451	-43.543	-1.495	-0.005
828.287	22.411	-11.239	-11.507	32.846	10.288	-43.150	-0.255	-0.006
828.350	22.466	-11.665	-11.129	33.616	9.108	-42.740	-0.255	-0.008
828.412	22.502	-12.085	-10.740	34.385	7.896	-42.306	2.226	-0.006
828.475	22.575	-12.542	-10.356	35.147	6.676	-41.856	0.986	-0.003
828.537	22.648	-13.017	-9.954	35.925	5.414	-41.372	-0.255	-0.005
828.600	22.679	-13.473	-9.522	36.679	4.169	-40.881	0.986	-0.003
828.662	22.691	-13.900	-9.126	37.416	2.908	-40.365	-1.495	-0.005
828.725	22.685	-14.289	-8.725	38.137	1.646	-39.816	2.226	-0.003
828.787	22.624	-14.636	-8.311	38.817	0.410	-39.275	-1.495	-0.003
828.850	22.600	-14.983	-7.933	39.480	-0.811	-38.727	-1.495	-0.005
828.913	22.581	-15.330	-7.549	40.103	-1.982	-38.170	-1.495	-0.006
828.975	22.515	-15.708	-7.123	40.725	-3.178	-37.605	-1.495	-0.006
829.038	22.411	-16.055	-6.667	41.307	-4.325	-37.031	0.986	-0.003
829.100	22.314	-16.347	-6.283	41.872	-5.447	-36.466	-0.255	-0.006
829.163	22.180	-16.639	-5.845	42.380	-6.585	-35.868	0.986	-0.006
829.225	21.991	-16.871	-5.406	42.879	-7.675	-35.270	0.986	-0.003
829.288	21.705	-17.114	-4.895	43.330	-8.756	-34.664	-0.255	-0.002
829.350	21.327	-17.394	-4.237	43.764	-9.805	-34.025	-0.255	-0.005
829.413	20.877	-17.686	-3.476	44.124	-10.853	-33.353	-0.255	-0.003
829.476	20.408	-18.046	-2.654	44.428	-11.869	-32.624	0.986	-0.002
829.538	19.921	-18.417	-1.784	44.673	-12.884	-31.879	-0.255	-0.003
829.601	19.470	-18.813	-0.938	44.878	-13.884	-31.076	-1.495	-0.001
829.663	19.062	-19.142	-0.189	45.034	-14.842	-30.265	0.986	0.000
829.726	18.667	-19.495	0.554	45.157	-15.808	-29.422	-0.255	0.000
829.788	18.338	-19.811	1.212	45.247	-16.750	-28.570	-0.255	0.002
829.851	18.027	-20.085	1.796	45.329	-17.676	-27.734	0.986	0.002
829.913	17.729	-20.359	2.374	45.386	-18.569	-26.899	-0.255	0.002
829.976	17.425	-20.597	2.922	45.427	-19.453	-26.047	0.986	0.003
830.038	17.108	-20.840	3.476	45.443	-20.297	-25.212	-1.495	0.000
830.101	16.792	-21.078	4.037	45.427	-21.149	-24.360	-0.255	0.002
830.164	16.457	-21.291	4.578	45.419	-21.993	-23.492	-1.495	0.002
830.226	16.128	-21.516	5.151	45.394	-22.861	-22.607	2.226	0.003
830.289	15.805	-21.741	5.693	45.345	-23.713	-21.706	-0.255	0.002
830.351	15.476	-21.960	6.234	45.279	-24.581	-20.772	-0.255	0.004
830.414	15.154	-22.155	6.752	45.214	-25.449	-19.847	-0.255	0.002
830.476	14.837	-22.350	7.269	45.124	-26.317	-18.888	-1.495	0.002
830.539	14.508	-22.527	7.781	45.017	-27.194	-17.914	0.986	0.002
830.601	14.186	-22.667	8.250	44.911	-28.038	-16.939	-1.495	-0.002
830.664	13.875	-22.801	8.688	44.772	-28.914	-15.948	0.986	-0.003
830.727	13.553	-22.886	9.114	44.641	-29.782	-14.932	-0.255	-0.005
830.789	13.218	-22.953	9.516	44.493	-30.650	-13.916	-0.255	-0.005
830.852	12.834	-22.977	9.924	44.329	-31.527	-12.884	-1.495	-0.006
830.914	12.438	-23.002	10.350	44.124	-32.371	-11.828	0.986	-0.006
830.977	12.018	-23.008	10.782	43.920	-33.214	-10.779	0.986	-0.008
831.039	11.598	-23.020	11.227	43.682	-34.058	-9.690	-0.255	-0.007
831.102	11.166	-23.038	11.677	43.412	-34.885	-8.600	0.986	-0.009
831.164	10.752	-23.075	12.146	43.133	-35.704	-7.495	0.986	-0.011
831.227	10.344	-23.142	12.621	42.839	-36.523	-6.397	-0.255	-0.011
831.289	9.906	-23.178	13.102	42.511	-37.301	-5.275	-0.255	-0.011
831.352	9.467	-23.215	13.571	42.175	-38.080	-4.161	-0.255	-0.011
831.415	9.047	-23.190	13.985	41.806	-38.825	-3.039	-1.495	-0.009
831.477	8.718	-23.196	14.320	41.421	-39.554	-1.941	0.986	-0.009
831.540	8.390	-23.202	14.667	41.020	-40.258	-0.835	2.226	-0.009
831.602	8.024	-23.172	15.008	40.611	-40.946	0.278	0.986	-0.012
831.665	7.677	-23.123	15.306	40.176	-41.593	1.376	-0.255	-0.011
831.727	7.288	-23.069	15.641	39.734	-42.232	2.465	-0.255	-0.014
831.790	6.868	-22.983	15.988	39.243	-42.839	3.538	-0.255	-0.012
831.852	6.460	-22.880	16.311	38.751	-43.404	4.620	-0.255	-0.009
831.915	6.015	-22.728	16.621	38.202	-43.952	5.693	2.226	-0.011
831.978	5.577	-22.563	16.895	37.662	-44.468	6.766	0.986	-0.011
832.040	5.120	-22.374	17.181	37.056	-44.911	7.806	-0.255	-0.009
832.103	4.566	-22.113	17.473	36.450	-45.329	8.854	0.986	-0.008
832.165	3.933	-21.778	17.784	35.786	-45.697	9.862	-0.255	-0.009
832.228	3.227	-21.339	18.064	35.082	-45.992	10.869	0.986	-0.008
832.290	2.405	-20.822	18.399	34.320	-46.230	11.877	-0.255	-0.008
832.353	1.510	-20.274	18.740	33.493	-46.385	12.835	0.986	-0.008
832.415	0.658	-19.744	19.093	32.624	-46.492	13.818	-1.495	-0.009
832.478	-0.207	-19.251	19.464	31.715	-46.524	14.776	0.986	-0.009
832.540	-0.986	-18.788	19.799	30.765	-46.508	15.710	-0.255	-0.011
832.603	-1.717	-18.393	20.134	29.799	-46.467	16.628	-0.255	-0.011
832.666	-2.374	-18.027	20.444	28.816	-46.377	17.529	0.986	-0.008
832.728	-2.941	-17.729	20.731	27.833	-46.279	18.413	-1.495	-0.009
832.791	-3.476	-17.449	20.980	26.866	-46.164	19.281	-0.255	-0.007
832.853	-3.963	-17.163	21.193	25.883	-46.033	20.133	2.226	-0.008
832.916	-4.420	-16.877	21.382	24.900	-45.902	20.977	-1.495	-0.006
832.978	-4.895	-16.591	21.553	23.934	-45.746	21.812	-0.255	-0.007
833.041	-5.346	-16.298	21.729	22.951	-45.599	22.640	0.986	-0.008
833.103	-5.790	-16.006	21.900	21.976	-45.427	23.451	0.986	-0.009
833.166	-6.234	-15.708	22.040	21.010	-45.247	24.245	-0.255	-0.009
833.229	-6.673	-15.385	22.174	20.035	-45.066	25.031	0.986	-0.007
833.291	-7.105	-15.069	22.289	19.068	-44.886	25.826	-0.255	-0.007
833.354	-7.562	-14.715	22.393	18.110	-44.665	26.588	-1.495	-0.008
833.416	-8.024	-14.326	22.478	17.127	-44.460	27.325	-0.255	-0.009
833.479	-8.481	-13.936	22.569	16.152	-44.215	28.070	2.226	-0.009
833.541	-8.938	-13.565	22.630	15.137	-43.961	28.824	-0.255	-0.008
833.604	-9.382	-13.181	22.709	14.146	-43.690	29.577	2.226	-0.008
833.666	-9.802	-12.822	22.782	13.097	-43.404	30.331	0.986	-0.011
833.729	-10.234	-12.457	22.849	12.073	-43.109	31.068	2.226	-0.008
833.791	-10.636	-12.110	22.916	11.025	-42.822	31.805	-2.735	-0.007
833.854	-11.044	-11.744	22.983	9.977	-42.503	32.551	-0.255	-0.007
833.917	-11.446	-11.385	23.026	8.920	-42.191	33.296	0.986	-0.008
833.979	-11.866	-11.008	23.075	7.855	-41.856	34.041	-1.495	-0.009
834.042	-12.311	-10.600	23.105	6.766	-41.520	34.762	-0.255	-0.007
834.104	-12.773	-10.180	23.148	5.684	-41.159	35.516	-0.255	-0.008
834.167	-13.254	-9.717	23.166	4.562	-40.791	36.245	-0.255	-0.006
834.229	-13.668	-9.279	23.190	3.448	-40.389	36.974	0.986	-0.003
834.292	-14.027	-8.858	23.117	2.343	-39.996	37.695	-1.495	-0.005
834.354	-14.393	-8.426	23.062	1.212	-39.579	38.391	-0.255	-0.005
834.417	-14.740	-8.030	23.020	0.106	-39.136	39.087	-0.255	-0.003
834.480	-15.038	-7.641	22.922	-1.007	-38.686	39.759	-1.495	-0.003
834.542	-15.361	-7.221	22.819	-2.130	-38.235	40.414	-1.495	-0.006
834.605	-15.665	-6.782	22.679	-3.235	-37.752	41.045	0.986	-0.003
834.667	-15.927	-6.350	22.539	-4.341	-37.269	41.659	-0.255	-0.006
834.730	-16.213	-5.863	22.356	-5.439	-36.744	42.249	0.986	-0.007
834.792	-16.481	-5.364	22.119	-6.504	-36.220	42.798	0.986	-0.006
834.855	-16.737	-4.804	21.827	-7.568	-35.655	43.297	-1.495	-0.007
834.917	-17.023	-4.170	21.467	-8.609	-35.065	43.748	0.986	-0.008
834.980	-17.327	-3.428	21.047	-9.641	-34.443	44.157	-1.495	-0.008
835.042	-17.674	-2.624	20.566	-10.640	-33.755	44.501	0.986	-0.007
835.105	-18.034	-1.760	20.073	-11.647	-33.042	44.772	0.986	-0.006
835.168	-18.423	-0.871	19.604	-12.614	-32.280	44.985	0.986	-0.007
835.230	-18.813	-0.049	19.166	-13.548	-31.470	45.116	0.986	-0.008
835.293	-19.215	0.749	18.764	-14.465	-30.626	45.206	-0.255	-0.007
835.355	-19.574	1.467	18.423	-15.366	-29.790	45.255	0.986	-0.007
835.418	-19.915	2.113	18.100	-16.259	-28.898	45.271	-0.255	-0.008
835.480	-20.219	2.709	17.808	-17.135	-28.013	45.238	-0.255	-0.007
835.543	-20.481	3.269	17.510	-17.979	-27.104	45.206	-0.255	-0.008
835.605	-20.688	3.787	17.199	-18.790	-26.195	45.132	-0.255	-0.011
835.668	-20.889	4.304	16.883	-19.601	-25.310	45.025	-1.495	-0.014
835.731	-21.096	4.822	16.572	-20.387	-24.393	44.886	-0.255	-0.012
835.793	-21.285	5.327	16.262	-21.133	-23.451	44.747	0.986	-0.013
835.856	-21.479	5.833	15.945	-21.894	-22.517	44.559	-0.255	-0.014
835.918	-21.674	6.326	15.647	-22.648	-21.575	44.370	-1.495	-0.014
835.981	-21.857	6.807	15.355	-23.393	-20.617	44.141	-1.495	-0.016
836.043	-21.997	7.233	15.056	-24.122	-19.650	43.928	0.986	-0.017
836.106	-22.137	7.683	14.758	-24.868	-18.651	43.682	0.986	-0.017
836.168	-22.259	8.140	14.429	-25.605	-17.635	43.404	0.986	-0.018
836.231	-22.344	8.548	14.113	-26.383	-16.587	43.125	-0.255	-0.019
836.293	-22.435	9.005	13.741	-27.145	-15.514	42.822	0.986	-0.017
836.356	-22.460	9.419	13.339	-27.915	-14.416	42.503	0.986	-0.018
836.419	-22.508	9.839	12.968	-28.685	-13.302	42.167	0.986	-0.019
836.481	-22.557	10.277	12.585	-29.463	-12.164	41.815	0.986	-0.017
836.544	-22.575	10.691	12.201	-30.241	-11.009	41.438	-0.255	-0.018
836.606	-22.624	11.105	11.817	-31.003	-9.870	41.061	-0.255	-0.018
836.669	-22.685	11.556	11.446	-31.756	-8.707	40.660	-0.255	-0.017
836.731	-22.740	11.994	11.056	-32.518	-7.536	40.258	-0.255	-0.016
836.794	-22.788	12.451	10.642	-33.272	-6.373	39.849	-0.255	-0.013
836.856	-22.855	12.938	10.228	-34.033	-5.168	39.415	-0.255	-0.012
836.919	-22.880	13.413	9.796	-34.770	-3.989	38.964	0.986	-0.012
836.982	-22.880	13.814	9.382	-35.508	-2.785	38.522	0.986	-0.012
837.044	-22.855	14.192	8.974	-36.253	-1.589	38.055	-0.255	-0.012
837.107	-22.813	14.557	8.566	-36.966	-0.393	37.572	-0.255	-0.009
837.169	-22.782	14.904	8.177	-37.670	0.811	37.105	-0.255	-0.008
837.232	-22.740	15.251	7.787	-38.358	1.990	36.622	0.986	-0.006
837.294	-22.648	15.592	7.355	-39.030	3.162	36.114	-0.255	-0.005
837.357	-22.545	15.921	6.928	-39.685	4.317	35.606	0.986	-0.006
837.419	-22.441	16.250	6.490	-40.324	5.463	35.106	-1.495	-0.007
837.482	-22.289	16.518	6.076	-40.938	6.602	34.590	0.986	-0.003
837.544	-22.107	16.773	5.613	-41.528	7.699	34.066	-1.495	-0.005
837.607	-21.851	17.041	5.102	-42.069	8.789	33.534	0.986	-0.003
837.670	-21.479	17.291	4.475	-42.576	9.845	32.993	2.226	-0.003
837.732	-21.047	17.595	3.726	-43.043	10.878	32.420	0.986	-0.003
837.795	-20.585	17.924	2.928	-43.428	11.877	31.822	-0.255	-0.005
837.857	-20.079	18.301	2.052	-43.764	12.852	31.175	-0.255	-0.006
837.920	-19.623	18.709	1.175	-44.051	13.818	30.495	-0.255	-0.005
837.982	-19.166	19.044	0.390	-44.288	14.752	29.782	0.986	-0.003
838.045	-18.801	19.446	-0.390	-44.485	15.702	29.061	-0.255	-0.003
838.107	-18.429	19.775	-1.084	-44.649	16.603	28.300	-0.255	-0.005
838.170	-18.100	20.061	-1.711	-44.772	17.496	27.538	-0.255	-0.005
838.233	-17.814	20.365	-2.301	-44.862	18.372	26.760	-0.255	-0.005
838.295	-17.510	20.615	-2.874	-44.927	19.200	25.990	-0.255	-0.007
838.358	-17.218	20.871	-3.416	-44.968	20.019	25.212	0.986	-0.011
838.420	-16.913	21.102	-3.951	-44.976	20.813	24.425	0.986	-0.009
838.483	-16.603	21.327	-4.493	-44.960	21.591	23.631	0.986	-0.011
838.545	-16.298	21.583	-5.035	-44.919	22.369	22.820	0.986	-0.012
838.608	-15.982	21.802	-5.571	-44.837	23.131	21.976	-0.255	-0.013
838.670	-15.677	22.040	-6.125	-44.731	23.893	21.092	0.986	-0.012
838.733	-15.385	22.247	-6.648	-44.591	24.679	20.199	-0.255	-0.013
838.795	-15.087	22.454	-7.148	-44.444	25.466	19.240	0.986	-0.016
838.858	-14.782	22.648	-7.641	-44.247	26.268	18.241	-0.255	-0.017
838.921	-14.490	22.795	-8.085	-44.034	27.063	17.234	0.986	-0.016
838.983	-14.180	22.922	-8.524	-43.797	27.866	16.169	-0.255	-0.017
839.046	-13.887	23.026	-8.925	-43.527	28.693	15.096	-0.255	-0.018
839.108	-13.571	23.093	-9.321	-43.248	29.512	13.998	-0.255	-0.019
839.171	-13.236	23.160	-9.723	-42.937	30.306	12.876	-0.255	-0.016
839.233	-12.840	23.184	-10.137	-42.593	31.125	11.729	0.986	-0.016
839.296	-12.444	23.196	-10.551	-42.232	31.912	10.583	-0.255	-0.016
839.358	-12.067	23.209	-10.971	-41.856	32.698	9.411	0.986	-0.014
839.421	-11.647	23.245	-11.409	-41.454	33.460	8.232	-0.255	-0.016
839.484	-11.233	23.294	-11.884	-41.036	34.213	7.052	-0.255	-0.014
839.546	-10.837	23.355	-12.353	-40.586	34.951	5.857	-0.255	-0.013
839.609	-10.399	23.391	-12.828	-40.127	35.712	4.652	-0.255	-0.016
839.671	-9.985	23.409	-13.285	-39.652	36.450	3.432	-0.255	-0.009
839.734	-9.559	23.403	-13.693	-39.153	37.162	2.203	-0.255	-0.011
839.796	-9.236	23.391	-14.021	-38.637	37.875	0.999	-0.255	-0.009
839.859	-8.895	23.385	-14.362	-38.145	38.571	-0.197	2.226	-0.007
839.921	-8.536	23.349	-14.691	-37.645	39.251	-1.384	-1.495	-0.005
839.984	-8.189	23.324	-15.002	-37.121	39.923	-2.556	-0.255	-0.006
840.046	-7.781	23.233	-15.336	-36.613	40.553	-3.727	-0.255	-0.006
840.109	-7.349	23.142	-15.671	-36.114	41.184	-4.849	-1.495	-0.006
840.172	-6.922	23.032	-16.024	-35.581	41.790	-5.988	-1.495	-0.006
840.234	-6.460	22.886	-16.341	-35.057	42.355	-7.085	-0.255	-0.005
840.297	-5.985	22.709	-16.633	-34.533	42.920	-8.183	-0.255	-0.003
840.359	-5.492	22.496	-16.938	-33.984	43.420	-9.231	-0.255	-0.005
840.422	-4.925	22.216	-17.224	-33.427	43.920	-10.280	0.986	-0.002
840.484	-4.286	21.869	-17.534	-32.854	44.362	-11.287	-1.495	-0.002
840.547	-3.556	21.437	-17.827	-32.256	44.772	-12.295	-0.255	-0.003
840.609	-2.728	20.907	-18.137	-31.625	45.107	-13.261	-1.495	-0.002
840.672	-1.839	20.365	-18.484	-30.970	45.402	-14.219	0.986	-0.003
840.735	-0.950	19.817	-18.855	-30.257	45.623	-15.170	-0.255	-0.003
840.797	-0.037	19.282	-19.239	-29.504	45.804	-16.095	2.226	-0.003
840.860	0.761	18.801	-19.586	-28.734	45.926	-16.988	-0.255	-0.006
840.922	1.534	18.374	-19.921	-27.980	46.033	-17.864	-0.255	-0.006
840.985	2.234	18.003	-20.268	-27.177	46.082	-18.716	-0.255	-0.006
841.047	2.855	17.693	-20.572	-26.391	46.123	-19.535	-1.495	-0.006
841.110	3.434	17.382	-20.858	-25.605	46.139	-20.322	-0.255	-0.005
841.172	3.951	17.096	-21.102	-24.818	46.107	-21.100	-0.255	-0.006
841.235	4.420	16.828	-21.309	-24.032	46.082	-21.845	0.986	-0.005
841.297	4.895	16.542	-21.504	-23.262	46.033	-22.566	-1.495	-0.006
841.360	5.352	16.256	-21.680	-22.468	45.943	-23.279	-0.255	-0.007
841.423	5.802	15.976	-21.851	-21.640	45.836	-23.999	0.986	-0.007
841.485	6.247	15.671	-22.015	-20.797	45.714	-24.712	-1.495	-0.008
841.548	6.691	15.361	-22.155	-19.920	45.550	-25.441	-0.255	-0.008
841.610	7.099	15.069	-22.289	-19.036	45.345	-26.154	-1.495	-0.009
841.673	7.531	14.734	-22.393	-18.102	45.132	-26.858	0.986	-0.009
841.735	7.945	14.381	-22.466	-17.144	44.886	-27.562	-0.255	-0.009
841.798	8.371	14.046	-22.545	-16.144	44.591	-28.267	2.226	-0.009
841.860	8.798	13.680	-22.630	-15.112	44.272	-28.988	-1.495	-0.008
841.923	9.212	13.327	-22.697	-14.064	43.928	-29.692	0.986	-0.008
841.986	9.607	12.992	-22.764	-12.966	43.543	-30.405	-1.495	-0.008
842.048	9.997	12.658	-22.819	-11.844	43.150	-31.134	2.226	-0.008
842.111	10.356	12.341	-22.880	-10.714	42.732	-31.838	0.986	-0.008
842.173	10.740	12.018	-22.947	-9.575	42.298	-32.551	0.986	-0.009
842.236	11.117	11.690	-23.002	-8.404	41.864	-33.272	-0.255	-0.009
842.298	11.513	11.342	-23.050	-7.233	41.389	-33.984	-0.255	-0.008
842.361	11.945	10.947	-23.111	-6.061	40.914	-34.705	-0.255	-0.008
842.423	12.414	10.527	-23.160	-4.865	40.422	-35.393	0.986	-0.009
842.486	12.895	10.082	-23.190	-3.678	39.914	-36.106	-0.255	-0.009
842.548	13.346	9.638	-23.215	-2.457	39.390	-36.769	-0.255	-0.009
842.611	13.705	9.224	-23.178	-1.261	38.866	-37.449	-0.255	-0.011
842.674	14.088	8.798	-23.142	-0.082	38.325	-38.104	0.986	-0.011
842.736	14.441	8.396	-23.093	1.122	37.777	-38.751	0.986	-0.009
842.799	14.758	8.012	-23.032	2.293	37.220	-39.357	0.986	-0.008
842.861	15.087	7.604	-22.947	3.432	36.663	-39.963	-0.255	-0.008
842.924	15.397	7.178	-22.831	4.579	36.106	-40.545	-0.255	-0.008
842.986	15.671	6.752	-22.697	5.684	35.524	-41.110	0.986	-0.008
843.049	15.982	6.283	-22.533	6.798	34.959	-41.626	-0.255	-0.007
843.111	16.237	5.802	-22.320	7.863	34.385	-42.142	-0.255	-0.007
843.174	16.524	5.230	-22.021	8.920	33.820	-42.609	2.226	-0.007
843.237	16.810	4.597	-21.668	9.952	33.181	-43.051	0.986	-0.007
843.299	17.120	3.866	-21.260	10.976	32.551	-43.420	0.986	-0.009
843.362	17.455	3.032	-20.779	11.959	31.895	-43.772	-0.255	-0.006
843.424	17.814	2.174	-20.268	12.942	31.207	-44.043	-0.255	-0.007
843.487	18.186	1.285	-19.775	13.900	30.478	-44.272	-0.255	-0.007
843.549	18.575	0.432	-19.306	14.826	29.725	-44.460	-0.255	-0.007
843.612	18.977	-0.402	-18.874	15.751	28.947	-44.616	2.226	-0.007
843.674	19.336	-1.145	-18.496	16.644	28.160	-44.739	0.986	-0.007
843.737	19.690	-1.833	-18.149	17.512	27.374	-44.829	-1.495	-0.005
843.799	20.024	-2.484	-17.839	18.364	26.604	-44.894	-1.495	-0.006
843.862	20.323	-3.111	-17.516	19.183	25.810	-44.919	2.226	-0.003
843.925	20.572	-3.683	-17.187	19.969	25.048	-44.935	-0.255	-0.006
843.987	20.798	-4.237	-16.865	20.707	24.286	-44.927	-0.255	-0.006
844.050	21.011	-4.749	-16.548	21.411	23.524	-44.903	-1.495	-0.005
844.112	21.199	-5.248	-16.250	22.115	22.771	-44.829	-0.255	-0.005
844.175	21.388	-5.741	-15.939	22.812	21.976	-44.739	-0.255	-0.006
844.237	21.577	-6.210	-15.659	23.492	21.165	-44.600	-0.255	-0.006
844.300	21.741	-6.691	-15.349	24.188	20.313	-44.452	-1.495	-0.006
844.362	21.918	-7.142	-15.062	24.876	19.445	-44.272	0.986	-0.005
844.425	22.046	-7.580	-14.770	25.572	18.536	-44.067	0.986	-0.003
844.488	22.161	-8.012	-14.448	26.268	17.570	-43.830	-0.255	-0.005
844.550	22.247	-8.408	-14.137	27.014	16.578	-43.567	-1.495	-0.006
844.613	22.338	-8.840	-13.796	27.734	15.546	-43.256	-0.255	-0.008
844.675	22.374	-9.260	-13.425	28.463	14.490	-42.920	-1.495	-0.009
844.738	22.417	-9.674	-13.047	29.209	13.359	-42.576	0.986	-0.011
844.800	22.460	-10.094	-12.676	29.987	12.221	-42.183	0.986	-0.008
844.863	22.472	-10.490	-12.304	30.732	11.050	-41.782	0.986	-0.007
844.925	22.508	-10.892	-11.939	31.486	9.854	-41.348	-0.255	-0.009
844.988	22.581	-11.324	-11.586	32.239	8.666	-40.897	-1.495	-0.009
845.050	22.636	-11.732	-11.209	33.001	7.446	-40.471	0.986	-0.009
845.113	22.722	-12.219	-10.813	33.730	6.233	-39.988	-0.255	-0.011
845.176	22.788	-12.700	-10.411	34.492	5.005	-39.505	-1.495	-0.009
845.238	22.825	-13.187	-9.954	35.221	3.760	-39.013	0.986	-0.009
845.301	22.843	-13.632	-9.522	35.958	2.539	-38.514	-0.255	-0.012
845.363	22.819	-13.991	-9.132	36.679	1.286	-37.998	0.986	-0.011
845.426	22.795	-14.399	-8.718	37.400	0.049	-37.482	0.986	-0.012
845.488	22.746	-14.728	-8.329	38.080	-1.163	-36.949	-1.495	-0.012
845.551	22.685	-15.069	-7.921	38.776	-2.384	-36.425	0.986	-0.009
845.613	22.618	-15.416	-7.513	39.447	-3.596	-35.884	-1.495	-0.009
845.676	22.521	-15.763	-7.062	40.095	-4.775	-35.360	-0.255	-0.009
845.739	22.405	-16.067	-6.630	40.717	-5.955	-34.820	-0.255	-0.009
845.801	22.277	-16.353	-6.234	41.315	-7.102	-34.287	-0.255	-0.012
845.864	22.101	-16.633	-5.760	41.921	-8.224	-33.763	-0.255	-0.011
845.926	21.857	-16.901	-5.254	42.470	-9.313	-33.214	-0.255	-0.012
845.989	21.498	-17.157	-4.645	42.986	-10.402	-32.649	0.986	-0.012
846.051	21.059	-17.467	-3.897	43.461	-11.451	-32.067	-0.255	-0.016
846.114	20.591	-17.760	-3.129	43.879	-12.483	-31.453	-0.255	-0.013
846.176	20.104	-18.137	-2.271	44.223	-13.499	-30.814	-0.255	-0.016
846.239	19.647	-18.527	-1.388	44.550	-14.473	-30.151	2.226	-0.013
846.301	19.221	-18.880	-0.609	44.788	-15.415	-29.471	-0.255	-0.013
846.364	18.813	-19.263	0.177	45.017	-16.324	-28.767	-0.255	-0.011
846.427	18.448	-19.598	0.895	45.197	-17.209	-28.062	-0.255	-0.009
846.489	18.125	-19.921	1.534	45.345	-18.069	-27.341	0.986	-0.011
846.552	17.808	-20.219	2.143	45.443	-18.905	-26.612	-0.255	-0.009
846.614	17.528	-20.524	2.752	45.509	-19.699	-25.916	-0.255	-0.008
846.677	17.224	-20.785	3.324	45.550	-20.477	-25.171	-0.255	-0.008
